cyclist_id,pcs_link,strava_link,strava_id
15357,https://www.procyclingstats.com/rider/oliver-knudsen,https://www.strava.com/athletes/16032744,16032744.0
15359,https://www.procyclingstats.com/rider/daniel-stampe,https://www.strava.com/athletes/5444867,5444867.0
15392,https://www.procyclingstats.com/rider/finn-crockett,https://www.strava.com/athletes/7917785,7917785.0
15395,https://www.procyclingstats.com/rider/charlie-tanfield,https://www.strava.com/pros/1982649,1982649.0
15396,https://www.procyclingstats.com/rider/daniel-bigham,https://www.strava.com/pros/891939,891939.0
15397,https://www.procyclingstats.com/rider/william-brown,https://www.strava.com/athletes/358990,358990.0
15398,https://www.procyclingstats.com/rider/cameron-jeffers,https://www.strava.com/athletes/2483501,2483501.0
15399,https://www.procyclingstats.com/rider/richard-jones,https://www.strava.com/pros/108291,108291.0
15400,https://www.procyclingstats.com/rider/zeb-kyffin,https://www.strava.com/pros/2642132,2642132.0
15401,https://www.procyclingstats.com/rider/oliver-moors,https://www.strava.com/pros/311729,311729.0
15404,https://www.procyclingstats.com/rider/freddie-schescke,https://www.strava.com/athletes/2309164,2309164.0
15407,https://www.procyclingstats.com/rider/scott-auld,https://www.strava.com/athletes/114920,114920.0
15408,https://www.procyclingstats.com/rider/damien-clayton,https://www.strava.com/athletes/16438175,16438175.0
15410,https://www.procyclingstats.com/rider/george-mills-keeling,https://www.strava.com/athletes/2776056,2776056.0
