strava_id,time_interval_link
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201503&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201504&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201505&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201506&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201507&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201508&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201509&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201510&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201511&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201512&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201513&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201514&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201515&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201516&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201517&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201518&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201519&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201520&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201521&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201522&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201523&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201524&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201525&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201526&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201527&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201528&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201529&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201530&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201531&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201532&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201533&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201534&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201535&interval_type=week&chart_type=miles&year_offset=6
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201536&interval_type=week&chart_type=miles&year_offset=6
